metagenome	source	function	abundance	avg eValue	avg % ident	avg align len	# hits	
4572530.3	GenBank	flagellar biosynthesis protein FlhA	1	-38	98.78	82	1	
4572530.3	GenBank	flagellar biosynthesis protein FlhF	1	-15	95.56	45	1	
4572530.3	GenBank	flagellar biosynthesis protein FliL	1	-33	94.87	78	1	
4572530.3	GenBank	flagellar biosynthesis protein FliR	2	-39.5	92.47	87.5	1	
4572530.3	GenBank	flagellar biosynthesis regulator FlhF	2	-28	93.85	65	1	
4572530.3	GenBank	flagellar biosynthetic protein FlhF	3	-24.333	88.923	61.667	1	
4572530.3	GenBank	flagellar capping protein	2	-17.5	80.565	54	1	
4572530.3	GenBank	flagellar hook protein FlgE	1	-50	85.71	105	1	
4572530.3	GenBank	flagellar hook-associated protein FlgK	2	-45.5	76.425	113.5	2	
4572530.3	GenBank	flagellar hook-associated protein FliD	2	-21.5	84.565	61.5	1	
4572530.3	GenBank	flagellar hook-length control protein FliK	2	-30.5	86.985	73.5	2	
4572530.3	GenBank	flagellar motor switch protein FliG	1	-24	91.94	62	1	
4572530.3	GenBank	flagellar protein FliS	1	-39	100	82	1	
4572530.3	GenBank	flagellar synthesis regulator FleN	4	-24.75	99.23	59	2	
4572530.3	GenBank	flagellin	5	-20.6	83.884	60.4	3	
4572530.3	GenBank	flagellin protein FlaD	3	-34	90.12	83.667	2	
4572530.3	GenBank	flamingo 1a	1	-8	93.1	29	1	
4572530.3	GenBank	flap endonuclease 1-b	1	-13	97.3	37	1	
4572530.3	GenBank	flap structure-specific endonuclease 1	1	-14	97.3	37	1	
4572530.3	GenBank	flap structure-specific endonuclease-like	1	-14	69.81	53	1	
4572530.3	GenBank	flavin containing monooxygenase 2, isoform CRA_a	2	-5	82.14	28	1	
4572530.3	GenBank	flavin-containing monooxygenase	2	-14	67.92	53	1	
4572530.3	GenBank	flavocytochrome c	1	-9	62.22	45	1	
4572530.3	GenBank	flavocytochrome c flavin subunit	1	-39	91.46	82	1	
4572530.3	GenBank	flightless 1 homolog	1	-7	92.86	28	1	
4572530.3	GenBank	flk1	2	-17	97.56	41	1	
4572530.3	GenBank	flotillin 1	5	-16	95.084	45	2	
4572530.3	GenBank	flrt3 protein	1	-20	88.68	53	1	
4572530.3	GenBank	fmn1 protein	2	-12	69.445	47.5	1	
4572530.3	GenBank	focal adhesion kinase	1	-5	80.65	31	1	
4572530.3	GenBank	focal adhesion kinase 1-like	1	-9	73.81	42	1	
4572530.3	GenBank	focal adhesion kinase 1b	5	-8.6	87.916	33.2	1	
4572530.3	GenBank	foie gras	2	-12.5	90.54	37	1	
4572530.3	GenBank	follicle stimulating hormone receptor	2	-6.5	98.215	27	1	
4572530.3	GenBank	follicular lymphoma variant translocation 1	2	-5.5	95.64	23	1	
4572530.3	GenBank	follistatin-like 2	1	-12	94.29	35	1	
4572530.3	GenBank	folylpolyglutamate synthase	1	-52	76.38	127	1	
4572530.3	GenBank	fork head domain protein	1	-43	97.59	83	1	
4572530.3	GenBank	forkhead box B1.2	3	-27.333	90.983	62.667	1	
4572530.3	GenBank	forkhead box B2	1	-16	85.42	48	1	
4572530.3	GenBank	forkhead box C1a	4	-33	86.042	76.5	1	
4572530.3	GenBank	forkhead box D1	1	-17	70.77	65	1	
4572530.3	GenBank	forkhead box D3	5	-23.4	83.976	61.2	1	
4572530.3	GenBank	forkhead box D4	3	-18	86.57	49	1	
4572530.3	GenBank	forkhead box E1	1	-43	85	100	1	
4572530.3	GenBank	forkhead box E3	1	-25	84.85	66	1	
4572530.3	GenBank	forkhead box F2	1	-18	89.58	48	1	
4572530.3	GenBank	forkhead box G1	2	-45.5	98.195	87.5	1	
4572530.3	GenBank	forkhead box I1	1	-40	93.98	83	1	
4572530.3	GenBank	forkhead box I2	2	-38	90.12	81	1	
4572530.3	GenBank	forkhead box J1	2	-11.5	84.305	38	1	
4572530.3	GenBank	forkhead box J3, isoform CRA_a	4	-7.25	83.5	30.75	1	
4572530.3	GenBank	forkhead box K1	1	-5	92	25	1	
4572530.3	GenBank	forkhead box L1	1	-20	80.3	66	1	
4572530.3	GenBank	forkhead box M1	5	-12.8	79.286	43.6	2	
4572530.3	GenBank	forkhead box N4	4	-13	91.255	39.25	1	
4572530.3	GenBank	forkhead box O1.a	5	-18.6	86.978	53.8	1	
4572530.3	GenBank	forkhead box O3	1	-32	83.75	80	1	
4572530.3	GenBank	forkhead box O5	1	-13	80	45	1	
4572530.3	GenBank	forkhead box P1	1	-13	100	35	1	
4572530.3	GenBank	forkhead box P2	1	-15	97.44	39	1	
4572530.3	GenBank	forkhead box protein K1 isoform alpha	1	-13	97.22	36	1	
4572530.3	GenBank	forkhead protein FoxO5	2	-13.5	73.94	50	1	
4572530.3	GenBank	forkhead transcription factor c1.1	2	-27	96.67	60	1	
4572530.3	GenBank	forkhead-related transcription factor 1A	1	-10	100	30	1	
4572530.3	GenBank	formate C-acetyltransferase	4	-28	95.135	63.75	2	
4572530.3	GenBank	formate acetyltransferase	9	-21.556	90.148	53.667	6	
4572530.3	GenBank	formate acetyltransferase 1	1	-14	97.3	37	1	
4572530.3	GenBank	formate dehydrogenase accessory protein	1	-50	90.2	102	1	
4572530.3	GenBank	formate dehydrogenase iron-sulfur subunit	2	-43	100	78	1	
4572530.3	GenBank	formate dehydrogenase, iron-sulfur subunit	2	-43	100	78	1	
4572530.3	GenBank	formate dehydrogenase-O iron-sulfur subunit	2	-27	100	56	1	
4572530.3	GenBank	formate dehydrogenase-O major subunit	1	-89	99.35	155	1	
4572530.3	GenBank	formate efflux transporter	2	-34	85.37	82	1	
4572530.3	GenBank	formate hydrogenlyase subunit 7	1	-13	100	35	1	
4572530.3	GenBank	formate transporter 1	2	-34	85.37	82	1	
4572530.3	GenBank	formate transporter 1, putative	2	-34	85.37	82	1	
4572530.3	GenBank	formate--tetrahydrofolate ligase	1	-45	92.55	94	1	
4572530.3	GenBank	formiminoglutamase	2	-18.5	68.39	68	1	
4572530.3	GenBank	formin 2	2	-12	71.62	47.5	1	
4572530.3	GenBank	formin 2-like protein	2	-15	81.63	49	1	
4572530.3	GenBank	formin binding protein 1-like	1	-11	94.29	35	1	
4572530.3	GenBank	formin homology 2 domain containing 3	1	-5	90.91	22	1	
4572530.3	GenBank	formin homology 2 domain containing 3, isoform CRA_c	2	-14	93.9	39	1	
4572530.3	GenBank	formin-2	1	-6	78.79	33	1	
4572530.3	GenBank	formin-like 1-like	1	-10	100	32	1	
4572530.3	GenBank	formin-like protein	1	-18	92.16	51	1	
4572530.3	GenBank	four domain-type voltage-gated ion channel alpha-1 subunit	1	-10	85.71	35	1	
4572530.3	GenBank	fox family transcription factor FoxO1a.1	4	-8.5	79.665	34.5	1	
4572530.3	GenBank	foxf2 protein	1	-17	93.88	49	1	
4572530.3	GenBank	frRUNT	2	-8.5	94.625	27.5	1	
4572530.3	GenBank	frRUNX3	1	-39	93.67	79	1	
4572530.3	GenBank	frizzled 7a	1	-44	94.32	88	1	
4572530.3	GenBank	frizzled 7b	2	-28	85.62	63.5	2	
4572530.3	GenBank	frizzled 8a protein	1	-25	91.23	57	1	
4572530.3	GenBank	frizzled homolog	3	-16	95.233	42.333	1	
4572530.3	GenBank	frizzled homolog 2	1	-55	89.29	112	1	
4572530.3	GenBank	frizzled homolog 6 (Drosophila), isoform CRA_e	2	-16.5	92.22	45	1	
4572530.3	GenBank	frizzled-2	1	-42	96.34	82	1	
4572530.3	GenBank	frizzled-7A	1	-44	94.32	88	1	
4572530.3	GenBank	frizzled-8	1	-37	92.21	77	1	
4572530.3	GenBank	frizzled-8 associated multidomain protein	1	-9	84.85	33	1	
4572530.3	GenBank	fructose transporter	1	-9	82.35	34	1	
4572530.3	GenBank	fructose-1,6-bisphosphatase	3	-24	82.523	65.333	3	
4572530.3	GenBank	fructose-16-bisphosphatase	1	-18	66.67	66	1	
4572530.3	GenBank	fructose-6-phosphate aldolase 1	2	-29	100	66	1	
4572530.3	GenBank	fructose-bisphosphate aldolase	4	-23.25	93.22	56.75	2	
4572530.3	GenBank	fructose-bisphosphate aldolase A	2	-16.5	100	40.5	1	
4572530.3	GenBank	fructose-bisphosphate aldolase C	3	-12.667	84.907	42	2	
4572530.3	GenBank	fructose-bisphosphate aldolase, class II	2	-12.5	100	35.5	1	
4572530.3	GenBank	fry protein	3	-20	81.607	55	1	
4572530.3	GenBank	fubp3 protein	1	-11	73.68	38	1	
4572530.3	GenBank	fucokinase	2	-6	76.67	30	1	
4572530.3	GenBank	fucolectin	2	-9.5	68.385	42	1	
4572530.3	GenBank	fucose binding lectin	1	-7	72.22	36	1	
4572530.3	GenBank	fugu hedgehog	3	-22.667	90.847	54.667	1	
4572530.3	GenBank	fukutin-related protein	3	-25.333	91.83	59.667	1	
4572530.3	GenBank	fumarate hydratase	3	-17	81.13	53	1	
4572530.3	GenBank	fumarate reductase	1	-34	100	74	1	
4572530.3	GenBank	fumarate reductase iron-sulfur subunit	2	-46	95.39	91	2	
4572530.3	GenBank	fumarate reductase subunit C	2	-18	94.725	47	2	
4572530.3	GenBank	fumarate reductase/succinate dehydrogenase flavoprotein domain protein	2	-24	72.6	73	1	
4572530.3	GenBank	functional Smad suppressor element on chromosome 18-like	2	-25	91.25	56	1	
4572530.3	GenBank	functional smad suppressing element 15	1	-34	96	75	1	
4572530.3	GenBank	furinA preproprotein	2	-14	97.415	40.5	1	
4572530.3	GenBank	furosemide-sensitive K-Cl cotransporter	1	-17	93.75	48	1	
4572530.3	GenBank	furry homolog (Drosophila), isoform CRA_a	6	-13.167	89.127	39.5	1	
4572530.3	GenBank	furry-like protein	1	-6	65.79	38	1	
4572530.3	GenBank	fused 2-O-a-mannosyl-D-glycerate specific PTS enzymes: IIA component/IIB component/IIC component	1	-34	85.53	76	1	
4572530.3	GenBank	fused in glioblastoma	2	-18	82.14	56	1	
4572530.3	GenBank	gabrb3 protein	1	-6	88	25	1	
4572530.3	GenBank	gag-pol fusion polyprotein	1	-41	71.82	110	1	
4572530.3	GenBank	gag-pol polyprotein	6	-9	65.845	46.5	2	
4572530.3	GenBank	gag-protease	16	-10.563	62.789	53.438	1	
4572530.3	GenBank	gag-v-phosphoinositide 3-kinase catalytic subunit fusion protein	2	-29	88.73	71	1	
4572530.3	GenBank	gag/polymerase/env polyprotein, putative	2	-8	62.22	45	1	
4572530.3	GenBank	gak protein	1	-11	82.86	35	1	
4572530.3	GenBank	galactosamine (N-acetyl)-6-sulfate sulfatase, isoform CRA_b	2	-10	82.5	40	1	
4572530.3	GenBank	galactosamine (N-acetyl)-6-sulfate sulfatase-like	1	-32	65.26	95	1	
4572530.3	GenBank	galactose 3-O-sulfotransferase-2	1	-8	74.36	39	1	
4572530.3	GenBank	galactose-3-O-sulfotransferase 1, isoform CRA_a	1	-18	61.11	72	1	
4572530.3	GenBank	galanin receptor	1	-7	71.05	38	1	
4572530.3	GenBank	galanin receptor 2, isoform CRA_a	1	-7	71.05	38	1	
4572530.3	GenBank	galanin receptor 2-like protein	5	-17	87.362	47	1	
4572530.3	GenBank	galanin receptor type 2	1	-7	71.05	38	1	
4572530.3	GenBank	galectin-4-like	1	-15	83.72	43	1	
4572530.3	GenBank	galnt1 protein	1	-15	92.5	40	1	
4572530.3	GenBank	gamma M2b crystallin	1	-24	83.64	55	1	
4572530.3	GenBank	gamma M2c crystallin	1	-16	64.81	54	1	
4572530.3	GenBank	gamma M5c crystallin	2	-24	85.595	59	1	
4572530.3	GenBank	gamma M7 crystallin	1	-19	75	52	1	
4572530.3	GenBank	gamma S1 crystallin	1	-24	78.95	57	1	
4572530.3	GenBank	gamma retinoic acid receptor	2	-11	100	34	1	
4572530.3	GenBank	gamma-aminobutyric acid (GABA) B receptor, 1, isoform CRA_f	1	-5	100	23	1	
4572530.3	GenBank	gamma-aminobutyric acid (GABA-A) receptor, subunit alpha 5	1	-6	95.83	24	1	
4572530.3	GenBank	gamma-aminobutyric acid (GABA-A) receptor, subunit epsilon	1	-5	65.62	32	1	
4572530.3	GenBank	gamma-aminobutyric acid A receptor beta 2 isoform 3	1	-19	100	47	1	
4572530.3	GenBank	gamma-aminobutyric acid A receptor subunit alpha-6	1	-5	85.19	27	1	
4572530.3	GenBank	gamma-aminobutyric acid B receptor	1	-5	100	22	1	
4572530.3	GenBank	gamma-aminobutyric acidA receptor alpha 2 subunit	2	-10	79.51	40.5	1	
4572530.3	GenBank	gamma-aminobutyric-acid receptor rho-2B subunit	3	-11.333	96.123	34.667	1	
4572530.3	GenBank	gamma-crystallin 6	1	-15	74.42	43	1	
4572530.3	GenBank	gamma-crystallin M1-1	2	-19	89.13	46	1	
4572530.3	GenBank	gamma-glutamyl carboxylase	4	-16.75	90.643	44.75	1	
4572530.3	GenBank	gamma-glutamyltransferase 1-like	1	-9	87.88	33	1	
4572530.3	GenBank	gamma-glutamyltransferase 1. Threonine peptidase. MEROPS family T03	2	-23	67.11	76	1	
4572530.3	GenBank	gamma-glutamyltranspeptidase	3	-19.667	67.003	64.333	2	
4572530.3	GenBank	gamma-parvin	2	-7	65.79	38	1	
4572530.3	GenBank	gammaM7-crystallin	6	-30.667	77.813	74	1	
4572530.3	GenBank	gammaN1 crystallin	1	-19	93.18	44	1	
4572530.3	GenBank	gammaSc-crystallin	3	-16.333	70.12	52.667	1	
4572530.3	GenBank	ganglioside-induced differentiation-associated protein 1-like 1	1	-32	92.86	70	1	
4572530.3	GenBank	gap junction gamma-1 protein	1	-44	94.32	88	1	
4572530.3	GenBank	gap junction protein beta 1	3	-26	83.65	67.333	1	
4572530.3	GenBank	gap junction protein, delta 3, 31.9kDa-like	1	-8	75	36	1	
4572530.3	GenBank	gastric H(+)-K(+)-ATPase alpha-subunit	1	-5	90.91	22	1	
4572530.3	GenBank	gastric H+/K+ ATPase alpha subunit	7	-9.857	95.341	33.143	1	
4572530.3	GenBank	gastric cancer hepatocellular carcinoma suppressor 1 variant	2	-36	93.51	77	1	
4572530.3	GenBank	gastrin releasing peptide receptor	1	-21	69.23	65	1	
4572530.3	GenBank	gastrin-releasing peptide receptor	3	-23.667	81.41	64.333	2	
4572530.3	GenBank	gastrin-releasing peptide receptor, GRP receptor=bombesin-like peptide receptor	1	-21	69.23	65	1	
4572530.3	GenBank	gastrointestinal glutathione peroxidase	1	-20	68.66	67	1	
4572530.3	GenBank	gelsolin	1	-19	69.64	56	1	
4572530.3	GenBank	gelsolin a	1	-14	100	35	1	
4572530.3	GenBank	gemin 7	1	-41	87.76	98	1	
4572530.3	GenBank	gene model 672, (NCBI) (predicted)	1	-21	83.08	65	1	
4572530.3	GenBank	gene trap locus 3 (mouse)	1	-13	92.31	39	1	
4572530.3	GenBank	general L-amino acid ABC transporter, ATP-binding protein AapP	1	-20	100	48	1	
4572530.3	GenBank	general secretion pathway protein C	1	-5	100	24	1	
4572530.3	GenBank	general secretion pathway protein F	2	-42	80.37	107	1	
4572530.3	GenBank	general secretion pathway protein G	2	-41	98.77	81	1	
4572530.3	GenBank	general secretion pathway protein H	2	-8	73.395	37.5	2	
4572530.3	GenBank	general secretion pathway protein K	1	-11	74.42	43	1	
4572530.3	GenBank	general secretory pathway protein E	3	-34.333	92.37	78.333	2	
4572530.3	GenBank	general transcription factor IIA, 1-like	1	-15	66.07	56	1	
4572530.3	GenBank	general transcription factor IIF polypeptide 1	1	-5	68.75	32	1	
4572530.3	GenBank	general transcription factor IIF, polypeptide 1, 74kDa	1	-5	68.75	32	1	
4572530.3	GenBank	general transcription factor IIF, polypeptide 1, 74kDa, isoform CRA_a	1	-5	68.75	32	1	
4572530.3	GenBank	general transcription factor IIH, polypeptide 3, 34kDa	2	-8	73.68	38	1	
4572530.3	GenBank	general transcription factor IIH, polypeptide 3, 34kDa, isoform CRA_a	2	-8	73.68	38	1	
4572530.3	GenBank	general transcription factor IIIC, polypeptide 2, beta 110kDa	1	-5	70.97	31	1	
4572530.3	GenBank	general transcription factor IIIC, polypeptide 3, 102kDa (predicted)	1	-14	73.47	49	1	
4572530.3	GenBank	general transcription factor IIIC, polypeptide 5, 63kDa isoform 1	2	-6	73.33	30	1	
4572530.3	GenBank	geranylgeranyltransferase type I	1	-9	74.36	39	1	
4572530.3	GenBank	geranyltranstransferase	1	-39	94.25	87	1	
4572530.3	GenBank	ggdef family protein	3	-12	97.62	36	2	
4572530.3	GenBank	gill Na+/H+ exchanger isoform 2 subtype a	2	-36	97.26	73	1	
4572530.3	GenBank	gill-specific calpain	2	-15	84.95	44.5	1	
4572530.3	GenBank	glial cell line-derived neurotrophic factor	1	-24	92.59	54	1	
4572530.3	GenBank	glial cell missing-like protein	2	-14.5	90.045	39	1	
4572530.3	GenBank	glial fibrillary acidic protein	6	-13.333	95.485	39.833	3	
4572530.3	GenBank	glucagon receptor precursor	1	-6	88.46	26	1	
4572530.3	GenBank	glucans biosynthesis protein G	2	-22.5	88.675	57	1	
4572530.3	GenBank	glucitol operon activator protein	2	-16	100	41	1	
4572530.3	GenBank	glucocerebrosidase	1	-7	79.31	29	1	
4572530.3	GenBank	glucocorticoid receptor	2	-14.5	93.5	40	2	
4572530.3	GenBank	glucocorticoid receptor 2	2	-15	100	40	1	
4572530.3	GenBank	glucocorticoid receptor DNA binding factor 1, isoform CRA_d	2	-15.5	86.54	45	1	
4572530.3	GenBank	glucocorticoid receptor isoform 2b	1	-9	100	27	1	
4572530.3	GenBank	glucokinase	1	-13	65.31	49	1	
4572530.3	GenBank	glucosamine--fructose-6-phosphate aminotransferase [isomerizing]	2	-59	92.525	122	2	
4572530.3	GenBank	glucosamine-6-phosphate deaminase 2	2	-6	96	25	1	
4572530.3	GenBank	glucosamine-link cellobiase	1	-16	100	42	1	
4572530.3	GenBank	glucosaminyl (N-acetyl) transferase 3, mucin type, isoform CRA_a	3	-41	83	100	1	
4572530.3	GenBank	glucosaminyl (N-acetyl) transferase family member 7-like	2	-5	64.71	34	1	
4572530.3	GenBank	glucose inhibited division protein A	1	-45	92	100	1	
4572530.3	GenBank	glucose regulated protein 75	1	-23	96.3	54	1	
4572530.3	GenBank	glucose repression mediator protein	2	-32	95.925	61.5	1	
4572530.3	GenBank	glucose transporter 13a	1	-18	72.73	66	1	
4572530.3	GenBank	glucose transporter 1A	1	-27	84.62	65	1	
4572530.3	GenBank	glucose transporter 2	1	-17	92.68	41	1	
4572530.3	GenBank	glucose transporter 4	2	-10	91.695	33.5	1	
4572530.3	GenBank	glucose transporter X	1	-33	86.42	81	1	
4572530.3	GenBank	glucose transporter type 3	1	-7	89.66	29	1	
4572530.3	GenBank	glucose-1-phosphate adenylyltransferase	2	-30	85.67	73.5	2	
4572530.3	GenBank	glucose-6-phosphate 1-dehydrogenase	2	-11	69.77	43	1	
4572530.3	GenBank	glucose-6-phosphate dehydrogenase	1	-21	96	50	1	
4572530.3	GenBank	glucose-6-phosphate dehydrogenase isoform b (predicted)	1	-10	97.06	34	1	
4572530.3	GenBank	glucose-6-phosphate isomerase	2	-26	92.19	64	1	
4572530.3	GenBank	glucose-6-phosphate-1-dehydrogenase	4	-13.75	95.515	39	2	
4572530.3	GenBank	glucose-fructose oxidoreductase domain containing 1	2	-29.5	89.555	67.5	1	
4572530.3	GenBank	glucose-regulated protein 78	3	-5.333	89.563	25.333	1	
4572530.3	GenBank	glucose-regulated protein 94	1	-18	92	50	1	
4572530.3	GenBank	glucosidase beta 2	1	-9	86.67	30	1	
4572530.3	GenBank	glucosidase, beta (bile acid) 2, isoform CRA_d	2	-11.5	73.39	45.5	1	
4572530.3	GenBank	glutamate decarboxylase	2	-26	75.76	66	1	
4572530.3	GenBank	glutamate decarboxylase isoform 3 GAD3	1	-13	84.21	38	1	
4572530.3	GenBank	glutamate decarboxylase isoform 67	2	-5	95.24	21	1	
4572530.3	GenBank	glutamate dehydrogenase 1	4	-13.75	92.028	38.75	3	
4572530.3	GenBank	glutamate dehydrogenase 3	1	-34	88.16	76	1	
4572530.3	GenBank	glutamate racemase	1	-11	85.29	34	1	
4572530.3	GenBank	glutamate receptor 4	1	-14	84.44	45	1	
4572530.3	GenBank	glutamate receptor 5	3	-15.333	86.493	43	1	
4572530.3	GenBank	glutamate receptor KA1 subunit	2	-13	86.84	38	1	
4572530.3	GenBank	glutamate receptor form D	1	-23	84.75	59	1	
4572530.3	GenBank	glutamate receptor interacting protein	4	-14	83.925	44.5	1	
4572530.3	GenBank	glutamate receptor interacting protein 2, isoform CRA_b	1	-16	95.56	45	1	
4572530.3	GenBank	glutamate receptor interacting protein 2, isoform CRA_c	1	-10	91.18	34	1	
4572530.3	GenBank	glutamate receptor subunit 1B	2	-9	92.2	31	1	
4572530.3	GenBank	glutamate receptor subunit 2Ac	3	-12.333	98.063	34.333	2	
4572530.3	GenBank	glutamate receptor subunit 4 isoform 5 precursor	1	-10	93.33	30	1	
4572530.3	GenBank	glutamate receptor subunit 4 isoform 8 precursor	2	-19	97.87	47	1	
4572530.3	GenBank	glutamate receptor subunit 5-2	2	-32	98.51	67	1	
4572530.3	GenBank	glutamate receptor, ionotrophic, AMPA 3, isoform CRA_b	2	-7	95.985	26.5	1	
4572530.3	GenBank	glutamate receptor, ionotropic, N-methyl D-aspartate 1, isoform CRA_c	2	-11	100	34.5	1	
4572530.3	GenBank	glutamate receptor, ionotropic, N-methyl D-aspartate 2B, isoform CRA_a	1	-15	94.87	39	1	
4572530.3	GenBank	glutamate receptor, ionotropic, N-methyl D-aspartate 2D	4	-12.75	86.178	39.75	1	
4572530.3	GenBank	glutamate receptor, ionotropic, kainate 1, isoform CRA_e	2	-32	98.51	67	1	
4572530.3	GenBank	glutamate receptor, ionotropic, kainate 2 (beta 2), isoform CRA_b	1	-12	89.47	38	1	
4572530.3	GenBank	glutamate receptor, ionotropic, kainate 2, isoform CRA_a	1	-23	85.96	57	1	
4572530.3	GenBank	glutamate receptor, ionotropic, kainate 4, isoform CRA_b	1	-28	95.16	62	1	
4572530.3	GenBank	glutamate receptor, ionotropic, kainate 5 (gamma 2), isoform CRA_b	1	-14	92.5	40	1	
4572530.3	GenBank	glutamate receptor, ionotropic, kainate 5, isoform CRA_a	1	-14	92.5	40	1	
4572530.3	GenBank	glutamate receptor, metabotropic 3	1	-19	75.44	57	1	
4572530.3	GenBank	glutamate receptor, metabotropic 4, isoform CRA_b	2	-5.5	61.035	38.5	1	
4572530.3	GenBank	glutamate receptor, metabotropic 5, isoform CRA_a	2	-17	100	45	1	
4572530.3	GenBank	glutamate synthase [NADPH] large chain	3	-37.667	94.733	82.667	2	
4572530.3	GenBank	glutamate synthase domain protein	1	-25	83.05	59	1	
4572530.3	GenBank	glutamate synthase, small subunit	1	-40	98.8	83	1	
4572530.3	GenBank	glutamate transporter	4	-9	72.42	41	2	
4572530.3	GenBank	glutamate-ammonia-ligase adenylyltransferase	1	-58	98.13	107	1	
4572530.3	GenBank	glutamate-cysteine ligase	2	-21	65.65	72.5	1	
4572530.3	GenBank	glutamate-cysteine ligase catalytic subunit	2	-11	98.44	29.5	1	
4572530.3	GenBank	glutamate-cysteine ligase, catalytic subunit, isoform CRA_c	2	-11	98.44	29.5	1	
4572530.3	GenBank	glutamate/gamma-aminobutyrate antiporter	1	-28	77.63	76	1	
4572530.3	GenBank	glutamic acid decarboxylase	1	-7	100	26	1	
4572530.3	GenBank	glutamic acid decarboxylase 2, isoform CRA_a	1	-7	100	26	1	
4572530.3	GenBank	glutamic acid decarboxylase isoform 65	1	-10	100	30	1	
4572530.3	GenBank	glutamic acid-rich protein	2	-9	63.82	52.5	1	
